#Lambda	Flux
2.950	0.01990
2.951	0.01973
2.952	0.01532
2.953	0.01137
2.954	0.01173
2.955	0.01554
2.956	0.01855
2.957	0.01730
2.958	0.01210
2.959	0.00576
2.960	0.00097
2.961	-0.00120
2.962	-0.00142
2.963	-0.00110
2.964	-0.00166
2.965	-0.00405
2.966	-0.00841
2.967	-0.01307
2.968	-0.01489
2.969	-0.01178
2.970	-0.00500
2.971	0.00170
2.972	0.00506
2.973	0.00480
2.974	0.00274
2.975	0.00079
2.976	0.00004
2.977	0.00060
2.978	0.00170
2.979	0.00227
2.980	0.00172
2.981	0.00055
2.982	-0.00047
2.983	-0.00126
2.984	-0.00256
2.985	-0.00434
2.986	-0.00480
2.987	-0.00178
2.988	0.00472
2.989	0.01162
2.990	0.01504
2.991	0.01374
2.992	0.00975
2.993	0.00590
2.994	0.00327
2.995	0.00142
2.996	-0.00010
2.997	-0.00103
2.998	-0.00064
2.999	0.00104
3.000	0.00248
3.001	0.00167
3.002	-0.00179
3.003	-0.00571
3.004	-0.00680
3.005	-0.00415
3.006	0.00083
3.007	0.00604
3.008	0.01044
3.009	0.01289
3.010	0.01174
3.011	0.00642
3.012	-0.00118
3.013	-0.00755
3.014	-0.01038
3.015	-0.00965
3.016	-0.00700
3.017	-0.00423
3.018	-0.00208
3.019	-0.00080
3.020	-0.00035
3.021	-0.00003
3.022	0.00173
3.023	0.00665
3.024	0.01486
3.025	0.02444
3.026	0.03199
3.027	0.03408
3.028	0.02874
3.029	0.01755
3.030	0.00590
3.031	-0.00031
3.032	0.00068
3.033	0.00497
3.034	0.00708
3.035	0.00520
3.036	0.00158
3.037	-0.00078
3.038	-0.00137
3.039	-0.00123
3.040	-0.00112
3.041	-0.00074
3.042	0.00030
3.043	0.00139
3.044	0.00199
3.045	0.00240
3.046	0.00380
3.047	0.00669
3.048	0.01015
3.049	0.01225
3.050	0.01199
3.051	0.01063
3.052	0.01064
3.053	0.01310
3.054	0.01624
3.055	0.01722
3.056	0.01498
3.057	0.01111
3.058	0.00805
3.059	0.00668
3.060	0.00644
3.061	0.00658
3.062	0.00707
3.063	0.00761
3.064	0.00747
3.065	0.00598
3.066	0.00379
3.067	0.00313
3.068	0.00547
3.069	0.00982
3.070	0.01331
3.071	0.01362
3.072	0.01093
3.073	0.00767
3.074	0.00635
3.075	0.00784
3.076	0.01122
3.077	0.01506
3.078	0.01818
3.079	0.01986
3.080	0.02011
3.081	0.01963
3.082	0.01949
3.083	0.02029
3.084	0.02132
3.085	0.02117
3.086	0.01922
3.087	0.01624
3.088	0.01416
3.089	0.01443
3.090	0.01679
3.091	0.01980
3.092	0.02203
3.093	0.02315
3.094	0.02350
3.095	0.02344
3.096	0.02297
3.097	0.02221
3.098	0.02218
3.099	0.02383
3.100	0.02660
3.101	0.02786
3.102	0.02529
3.103	0.01916
3.104	0.01235
3.105	0.00812
3.106	0.00764
3.107	0.01004
3.108	0.01408
3.109	0.01913
3.110	0.02452
3.111	0.02884
3.112	0.03065
3.113	0.02978
3.114	0.02748
3.115	0.02536
3.116	0.02398
3.117	0.02256
3.118	0.02030
3.119	0.01696
3.120	0.01345
3.121	0.01089
3.122	0.01013
3.123	0.01141
3.124	0.01428
3.125	0.01779
3.126	0.02078
3.127	0.02277
3.128	0.02381
3.129	0.02394
3.130	0.02257
3.131	0.01920
3.132	0.01368
3.133	0.00708
3.134	0.00089
3.135	-0.00318
3.136	-0.00357
3.137	0.00004
3.138	0.00684
3.139	0.01441
3.140	0.02030
3.141	0.02290
3.142	0.02207
3.143	0.01832
3.144	0.01247
3.145	0.00570
3.146	-0.00005
3.147	-0.00289
3.148	-0.00231
3.149	0.00031
3.150	0.00256
3.151	0.00249
3.152	-0.00007
3.153	-0.00383
3.154	-0.00719
3.155	-0.00864
3.156	-0.00692
3.157	-0.00146
3.158	0.00699
3.159	0.01588
3.160	0.02186
3.161	0.02282
3.162	0.01891
3.163	0.01236
3.164	0.00623
3.165	0.00279
3.166	0.00257
3.167	0.00466
3.168	0.00749
3.169	0.00960
3.170	0.01026
3.171	0.00956
3.172	0.00818
3.173	0.00699
3.174	0.00673
3.175	0.00795
3.176	0.01103
3.177	0.01600
3.178	0.02236
3.179	0.02882
3.180	0.03327
3.181	0.03391
3.182	0.03042
3.183	0.02474
3.184	0.01972
3.185	0.01731
3.186	0.01723
3.187	0.01772
3.188	0.01721
3.189	0.01560
3.190	0.01407
3.191	0.01345
3.192	0.01353
3.193	0.01325
3.194	0.01222
3.195	0.01099
3.196	0.01054
3.197	0.01101
3.198	0.01167
3.199	0.01137
3.200	0.00985
3.201	0.00763
3.202	0.00557
3.203	0.00416
3.204	0.00325
3.205	0.00208
3.206	0.00026
3.207	-0.00183
3.208	-0.00339
3.209	-0.00406
3.210	-0.00432
3.211	-0.00499
3.212	-0.00650
3.213	-0.00832
3.214	-0.00935
3.215	-0.00859
3.216	-0.00580
3.217	-0.00148
3.218	0.00330
3.219	0.00717
3.220	0.00913
3.221	0.00895
3.222	0.00712
3.223	0.00463
3.224	0.00219
3.225	0.00021
3.226	-0.00126
3.227	-0.00233
3.228	-0.00301
3.229	-0.00312
3.230	-0.00225
3.231	0.00023
3.232	0.00427
3.233	0.00849
3.234	0.01131
3.235	0.01169
3.236	0.01024
3.237	0.00834
3.238	0.00712
3.239	0.00670
3.240	0.00637
3.241	0.00515
3.242	0.00239
3.243	-0.00157
3.244	-0.00561
3.245	-0.00854
3.246	-0.00970
3.247	-0.00953
3.248	-0.00911
3.249	-0.00910
3.250	-0.00933
3.251	-0.00928
3.252	-0.00821
3.253	-0.00589
3.254	-0.00242
3.255	0.00178
3.256	0.00582
3.257	0.00844
3.258	0.00851
3.259	0.00602
3.260	0.00220
3.261	-0.00103
3.262	-0.00199
3.263	-0.00012
3.264	0.00390
3.265	0.00880
3.266	0.01343
3.267	0.01699
3.268	0.01876
3.269	0.01850
3.270	0.01675
3.271	0.01460
3.272	0.01302
3.273	0.01198
3.274	0.01088
3.275	0.00929
3.276	0.00768
3.277	0.00711
3.278	0.00832
3.279	0.01106
3.280	0.01406
3.281	0.01564
3.282	0.01488
3.283	0.01147
3.284	0.00596
3.285	0.00023
3.286	-0.00380
3.287	-0.00444
3.288	-0.00120
3.289	0.00470
3.290	0.01082
3.291	0.01458
3.292	0.01458
3.293	0.01146
3.294	0.00763
3.295	0.00565
3.296	0.00682
3.297	0.01039
3.298	0.01414
3.299	0.01623
3.300	0.01633
3.301	0.01525
3.302	0.01423
3.303	0.01398
3.304	0.01463
3.305	0.01591
3.306	0.01722
3.307	0.01813
3.308	0.01856
3.309	0.01884
3.310	0.01919
3.311	0.01972
3.312	0.02036
3.313	0.02143
3.314	0.02327
3.315	0.02592
3.316	0.02885
3.317	0.03122
3.318	0.03261
3.319	0.03340
3.320	0.03422
3.321	0.03489
3.322	0.03422
3.323	0.03128
3.324	0.02655
3.325	0.02164
3.326	0.01831
3.327	0.01755
3.328	0.01915
3.329	0.02192
3.330	0.02474
3.331	0.02693
3.332	0.02806
3.333	0.02781
3.334	0.02623
3.335	0.02409
3.336	0.02257
3.337	0.02261
3.338	0.02409
3.339	0.02562
3.340	0.02575
3.341	0.02475
3.342	0.02563
3.343	0.03149
3.344	0.04249
3.345	0.05495
3.346	0.06339
3.347	0.06382
3.348	0.05646
3.349	0.04581
3.350	0.03765
3.351	0.03477
3.352	0.03571
3.353	0.03698
3.354	0.03569
3.355	0.03105
3.356	0.02446
3.357	0.01841
3.358	0.01525
3.359	0.01586
3.360	0.01946
3.361	0.02458
3.362	0.03002
3.363	0.03507
3.364	0.03931
3.365	0.04244
3.366	0.04422
3.367	0.04442
3.368	0.04328
3.369	0.04157
3.370	0.04015
3.371	0.03925
3.372	0.03843
3.373	0.03670
3.374	0.03303
3.375	0.02709
3.376	0.01952
3.377	0.01233
3.378	0.00743
3.379	0.00590
3.380	0.00777
3.381	0.01219
3.382	0.01794
3.383	0.02394
3.384	0.02949
3.385	0.03416
3.386	0.03757
3.387	0.03914
3.388	0.03844
3.389	0.03552
3.390	0.03106
3.391	0.02648
3.392	0.02328
3.393	0.02214
3.394	0.02269
3.395	0.02398
3.396	0.02520
3.397	0.02606
3.398	0.02697
3.399	0.02832
3.400	0.03009
3.401	0.03153
3.402	0.03223
3.403	0.03245
3.404	0.03295
3.405	0.03441
3.406	0.03673
3.407	0.03853
3.408	0.03814
3.409	0.03521
3.410	0.03075
3.411	0.02645
3.412	0.02379
3.413	0.02310
3.414	0.02345
3.415	0.02412
3.416	0.02514
3.417	0.02693
3.418	0.02964
3.419	0.03276
3.420	0.03504
3.421	0.03544
3.422	0.03374
3.423	0.03080
3.424	0.02759
3.425	0.02476
3.426	0.02257
3.427	0.02103
3.428	0.02004
3.429	0.01977
3.430	0.02030
3.431	0.02150
3.432	0.02305
3.433	0.02445
3.434	0.02525
3.435	0.02507
3.436	0.02364
3.437	0.02121
3.438	0.01842
3.439	0.01615
3.440	0.01536
3.441	0.01669
3.442	0.01997
3.443	0.02446
3.444	0.02924
3.445	0.03355
3.446	0.03689
3.447	0.03873
3.448	0.03859
3.449	0.03606
3.450	0.03112
3.451	0.02429
3.452	0.01660
3.453	0.00948
3.454	0.00431
3.455	0.00174
3.456	0.00159
3.457	0.00314
3.458	0.00549
3.459	0.00789
3.460	0.01021
3.461	0.01268
3.462	0.01541
3.463	0.01795
3.464	0.01948
3.465	0.01922
3.466	0.01723
3.467	0.01476
3.468	0.01347
3.469	0.01426
3.470	0.01702
3.471	0.02067
3.472	0.02338
3.473	0.02383
3.474	0.02160
3.475	0.01693
3.476	0.01073
3.477	0.00449
3.478	0.00014
3.479	-0.00105
3.480	0.00070
3.481	0.00399
3.482	0.00670
3.483	0.00675
3.484	0.00393
3.485	0.00006
3.486	-0.00269
3.487	-0.00280
3.488	0.00010
3.489	0.00469
3.490	0.00892
3.491	0.01145
3.492	0.01193
3.493	0.01082
3.494	0.00913
3.495	0.00775
3.496	0.00701
3.497	0.00680
3.498	0.00676
3.499	0.00645
3.500	0.00554
3.501	0.00394
3.502	0.00192
3.503	-0.00013
3.504	-0.00183
3.505	-0.00304
3.506	-0.00395
3.507	-0.00497
3.508	-0.00621
3.509	-0.00753
3.510	-0.00863
3.511	-0.00905
3.512	-0.00852
3.513	-0.00693
3.514	-0.00433
3.515	-0.00092
3.516	0.00299
3.517	0.00662
3.518	0.00936
3.519	0.01088
3.520	0.01118
3.521	0.01080
3.522	0.01012
3.523	0.00883
3.524	0.00653
3.525	0.00300
3.526	-0.00150
3.527	-0.00554
3.528	-0.00780
3.529	-0.00784
3.530	-0.00603
3.531	-0.00352
3.532	-0.00163
3.533	-0.00078
3.534	-0.00072
3.535	-0.00084
3.536	-0.00025
3.537	0.00153
3.538	0.00429
3.539	0.00741
3.540	0.01010
3.541	0.01154
3.542	0.01146
3.543	0.01068
3.544	0.01025
3.545	0.01112
3.546	0.01384
3.547	0.01763
3.548	0.02087
3.549	0.02243
3.550	0.02178
3.551	0.01931
3.552	0.01657
3.553	0.01485
3.554	0.01465
3.555	0.01587
3.556	0.01775
3.557	0.01934
3.558	0.02001
3.559	0.01966
3.560	0.01865
3.561	0.01764
3.562	0.01720
3.563	0.01728
3.564	0.01742
3.565	0.01682
3.566	0.01469
3.567	0.01147
3.568	0.00853
3.569	0.00742
3.570	0.00962
3.571	0.01513
3.572	0.02227
3.573	0.02908
3.574	0.03360
3.575	0.03467
3.576	0.03318
3.577	0.03053
3.578	0.02797
3.579	0.02643
3.580	0.02583
3.581	0.02571
3.582	0.02589
3.583	0.02642
3.584	0.02788
3.585	0.03057
3.586	0.03384
3.587	0.03660
3.588	0.03745
3.589	0.03531
3.590	0.03094
3.591	0.02587
3.592	0.02194
3.593	0.02090
3.594	0.02260
3.595	0.02570
3.596	0.02872
3.597	0.03025
3.598	0.03001
3.599	0.02898
3.600	0.02807
3.601	0.02808
3.602	0.02934
3.603	0.03132
3.604	0.03350
3.605	0.03548
3.606	0.03700
3.607	0.03796
3.608	0.03825
3.609	0.03769
3.610	0.03604
3.611	0.03305
3.612	0.02883
3.613	0.02379
3.614	0.01860
3.615	0.01447
3.616	0.01257
3.617	0.01360
3.618	0.01784
3.619	0.02469
3.620	0.03263
3.621	0.04011
3.622	0.04579
3.623	0.04867
3.624	0.04863
3.625	0.04620
3.626	0.04196
3.627	0.03659
3.628	0.03081
3.629	0.02527
3.630	0.02064
3.631	0.01767
3.632	0.01694
3.633	0.01858
3.634	0.02227
3.635	0.02737
3.636	0.03267
3.637	0.03701
3.638	0.03978
3.639	0.04067
3.640	0.04011
3.641	0.03914
3.642	0.03856
3.643	0.03902
3.644	0.04066
3.645	0.04307
3.646	0.04593
3.647	0.04904
3.648	0.05247
3.649	0.05639
3.650	0.06051
3.651	0.06441
3.652	0.06734
3.653	0.06874
3.654	0.06868
3.655	0.06743
3.656	0.06543
3.657	0.06293
3.658	0.06003
3.659	0.05693
3.660	0.05427
3.661	0.05304
3.662	0.05356
3.663	0.05583
3.664	0.05890
3.665	0.06116
3.666	0.06167
3.667	0.05982
3.668	0.05596
3.669	0.05119
3.670	0.04633
3.671	0.04218
3.672	0.03938
3.673	0.03793
3.674	0.03784
3.675	0.03905
3.676	0.04114
3.677	0.04346
3.678	0.04559
3.679	0.04725
3.680	0.04860
3.681	0.05014
3.682	0.05224
3.683	0.05518
3.684	0.05862
3.685	0.06200
3.686	0.06488
3.687	0.06680
3.688	0.06806
3.689	0.06911
3.690	0.07037
3.691	0.07214
3.692	0.07407
3.693	0.07563
3.694	0.07614
3.695	0.07513
3.696	0.07296
3.697	0.07026
3.698	0.06815
3.699	0.06780
3.700	0.06924
3.701	0.07216
3.702	0.07527
3.703	0.07708
3.704	0.07696
3.705	0.07456
3.706	0.07083
3.707	0.06715
3.708	0.06441
3.709	0.06330
3.710	0.06341
3.711	0.06366
3.712	0.06317
3.713	0.06109
3.714	0.05767
3.715	0.05364
3.716	0.04989
3.717	0.04777
3.718	0.04769
3.719	0.04964
3.720	0.05320
3.721	0.05731
3.722	0.06126
3.723	0.06442
3.724	0.06635
3.725	0.06712
3.726	0.06708
3.727	0.06668
3.728	0.06655
3.729	0.06673
3.730	0.06713
3.731	0.06730
3.732	0.06672
3.733	0.06537
3.734	0.06334
3.735	0.06133
3.736	0.06006
3.737	0.05987
3.738	0.06089
3.739	0.06232
3.740	0.06360
3.741	0.06415
3.742	0.06382
3.743	0.06314
3.744	0.06260
3.745	0.06292
3.746	0.06409
3.747	0.06565
3.748	0.06707
3.749	0.06757
3.750	0.06703
3.751	0.06559
3.752	0.06389
3.753	0.06263
3.754	0.06219
3.755	0.06288
3.756	0.06481
3.757	0.06768
3.758	0.07122
3.759	0.07487
3.760	0.07790
3.761	0.07987
3.762	0.08029
3.763	0.07932
3.764	0.07756
3.765	0.07557
3.766	0.07437
3.767	0.07422
3.768	0.07507
3.769	0.07654
3.770	0.07799
3.771	0.07912
3.772	0.07967
3.773	0.07961
3.774	0.07919
3.775	0.07856
3.776	0.07796
3.777	0.07744
3.778	0.07703
3.779	0.07675
3.780	0.07651
3.781	0.07621
3.782	0.07574
3.783	0.07500
3.784	0.07414
3.785	0.07332
3.786	0.07283
3.787	0.07286
3.788	0.07350
3.789	0.07479
3.790	0.07635
3.791	0.07787
3.792	0.07896
3.793	0.07930
3.794	0.07883
3.795	0.07753
3.796	0.07539
3.797	0.07245
3.798	0.06883
3.799	0.06472
3.800	0.06092
3.801	0.05804
3.802	0.05680
3.803	0.05770
3.804	0.06048
3.805	0.06484
3.806	0.06961
3.807	0.07418
3.808	0.07803
3.809	0.08085
3.810	0.08252
3.811	0.08294
3.812	0.08197
3.813	0.07932
3.814	0.07512
3.815	0.06960
3.816	0.06365
3.817	0.05796
3.818	0.05331
3.819	0.05027
3.820	0.04877
3.821	0.04870
3.822	0.04941
3.823	0.05032
3.824	0.05098
3.825	0.05093
3.826	0.05012
3.827	0.04857
3.828	0.04657
3.829	0.04431
3.830	0.04186
3.831	0.03917
3.832	0.03613
3.833	0.03280
3.834	0.02930
3.835	0.02621
3.836	0.02401
3.837	0.02331
3.838	0.02445
3.839	0.02726
3.840	0.03155
3.841	0.03628
3.842	0.04079
3.843	0.04446
3.844	0.04663
3.845	0.04724
3.846	0.04625
3.847	0.04394
3.848	0.04076
3.849	0.03706
3.850	0.03339
3.851	0.03029
3.852	0.02809
3.853	0.02705
3.854	0.02712
3.855	0.02823
3.856	0.03005
3.857	0.03228
3.858	0.03468
3.859	0.03693
3.860	0.03846
3.861	0.03891
3.862	0.03774
3.863	0.03481
3.864	0.03029
3.865	0.02488
3.866	0.01980
3.867	0.01571
3.868	0.01350
3.869	0.01336
3.870	0.01512
3.871	0.01825
3.872	0.02180
3.873	0.02525
3.874	0.02779
3.875	0.02910
3.876	0.02912
3.877	0.02788
3.878	0.02578
3.879	0.02311
3.880	0.02036
3.881	0.01805
3.882	0.01644
3.883	0.01590
3.884	0.01641
3.885	0.01783
3.886	0.01967
3.887	0.02131
3.888	0.02244
3.889	0.02268
3.890	0.02229
3.891	0.02153
3.892	0.02118
3.893	0.02170
3.894	0.02326
3.895	0.02561
3.896	0.02821
3.897	0.03073
3.898	0.03281
3.899	0.03460
3.900	0.03616
3.901	0.03781
3.902	0.03928
3.903	0.04038
3.904	0.04054
3.905	0.03965
3.906	0.03757
3.907	0.03497
3.908	0.03223
3.909	0.02979
3.910	0.02789
3.911	0.02628
3.912	0.02467
3.913	0.02261
3.914	0.02001
3.915	0.01672
3.916	0.01325
3.917	0.00995
3.918	0.00741
3.919	0.00604
3.920	0.00599
3.921	0.00743
3.922	0.01002
3.923	0.01355
3.924	0.01749
3.925	0.02137
3.926	0.02486
3.927	0.02769
3.928	0.02987
3.929	0.03140
3.930	0.03243
3.931	0.03300
3.932	0.03314
3.933	0.03298
3.934	0.03258
3.935	0.03203
3.936	0.03146
3.937	0.03081
3.938	0.02992
3.939	0.02848
3.940	0.02633
3.941	0.02325
3.942	0.01957
3.943	0.01550
3.944	0.01190
3.945	0.00917
3.946	0.00775
3.947	0.00762
3.948	0.00858
3.949	0.01036
3.950	0.01254
3.951	0.01503
3.952	0.01769
3.953	0.02057
3.954	0.02361
3.955	0.02645
3.956	0.02849
3.957	0.02931
3.958	0.02826
3.959	0.02549
3.960	0.02102
3.961	0.01602
3.962	0.01106
3.963	0.00714
3.964	0.00489
3.965	0.00450
3.966	0.00588
3.967	0.00849
3.968	0.01199
3.969	0.01551
3.970	0.01883
3.971	0.02158
3.972	0.02370
3.973	0.02530
3.974	0.02665
3.975	0.02800
3.976	0.02946
3.977	0.03115
3.978	0.03286
3.979	0.03444
3.980	0.03555
3.981	0.03606
3.982	0.03577
3.983	0.03484
3.984	0.03338
3.985	0.03174
3.986	0.03003
3.987	0.02834
3.988	0.02654
3.989	0.02456
3.990	0.02231
3.991	0.01975
3.992	0.01693
3.993	0.01388
3.994	0.01073
3.995	0.00754
3.996	0.00451
3.997	0.00191
3.998	-0.00001
3.999	-0.00086
4.000	-0.00069
4.001	0.00040
4.002	0.00175
4.003	0.00304
4.004	0.00346
4.005	0.00307
4.006	0.00177
4.007	-0.00008
4.008	-0.00242
4.009	-0.00508
4.010	-0.00821
4.011	-0.01183
4.012	-0.01571
4.013	-0.01921
4.014	-0.02171
4.015	-0.02195
4.016	-0.01971
4.017	-0.01460
4.018	-0.00775
4.019	0.00028
4.020	0.00750
4.021	0.01350
4.022	0.01745
4.023	0.01981
4.024	0.02080
4.025	0.02149
4.026	0.02208
4.027	0.02290
4.028	0.02352
4.029	0.02373
4.030	0.02290
4.031	0.02109
4.032	0.01829
4.033	0.01527
4.034	0.01243
4.035	0.01038
4.036	0.00931
4.037	0.00922
4.038	0.00980
4.039	0.01083
4.040	0.01210
4.041	0.01362
4.042	0.01538
4.043	0.01741
4.044	0.01939
4.045	0.02119
4.046	0.02225
4.047	0.02249
4.048	0.02171
4.049	0.02037
4.050	0.01865
4.051	0.01707
4.052	0.01553
4.053	0.01406
4.054	0.01220
4.055	0.00985
4.056	0.00674
4.057	0.00323
4.058	-0.00045
4.059	-0.00355
4.060	-0.00592
4.061	-0.00723
4.062	-0.00770
4.063	-0.00738
4.064	-0.00672
4.065	-0.00581
4.066	-0.00480
4.067	-0.00372
4.068	-0.00258
4.069	-0.00146
4.070	-0.00039
4.071	0.00054
4.072	0.00140
4.073	0.00221
4.074	0.00333
4.075	0.00478
4.076	0.00669
4.077	0.00882
4.078	0.01108
4.079	0.01281
4.080	0.01395
4.081	0.01414
4.082	0.01381
4.083	0.01308
4.084	0.01299
4.085	0.01381
4.086	0.01623
4.087	0.01995
4.088	0.02492
4.089	0.03006
4.090	0.03487
4.091	0.03837
4.092	0.04027
4.093	0.04034
4.094	0.03902
4.095	0.03665
4.096	0.03390
4.097	0.03128
4.098	0.02910
4.099	0.02758
4.100	0.02668
4.101	0.02636
4.102	0.02644
4.103	0.02685
4.104	0.02733
4.105	0.02785
4.106	0.02833
4.107	0.02874
4.108	0.02906
4.109	0.02924
4.110	0.02927
4.111	0.02910
4.112	0.02869
4.113	0.02799
4.114	0.02691
4.115	0.02543
4.116	0.02363
4.117	0.02161
4.118	0.01947
4.119	0.01744
4.120	0.01560
4.121	0.01403
4.122	0.01265
4.123	0.01129
4.124	0.00975
4.125	0.00791
4.126	0.00572
4.127	0.00326
4.128	0.00079
4.129	-0.00147
4.130	-0.00336
4.131	-0.00459
4.132	-0.00511
4.133	-0.00489
4.134	-0.00398
4.135	-0.00239
4.136	-0.00027
4.137	0.00232
4.138	0.00489
4.139	0.00731
4.140	0.00919
4.141	0.01045
4.142	0.01092
4.143	0.01095
4.144	0.01068
4.145	0.01067
4.146	0.01098
4.147	0.01189
4.148	0.01305
4.149	0.01436
4.150	0.01537
4.151	0.01605
4.152	0.01623
4.153	0.01615
4.154	0.01594
4.155	0.01597
4.156	0.01632
4.157	0.01692
4.158	0.01757
4.159	0.01796
4.160	0.01788
4.161	0.01715
4.162	0.01604
4.163	0.01468
4.164	0.01373
4.165	0.01330
4.166	0.01374
4.167	0.01476
4.168	0.01633
4.169	0.01777
4.170	0.01895
4.171	0.01933
4.172	0.01906
4.173	0.01811
4.174	0.01692
4.175	0.01560
4.176	0.01457
4.177	0.01384
4.178	0.01353
4.179	0.01350
4.180	0.01369
4.181	0.01381
4.182	0.01378
4.183	0.01319
4.184	0.01199
4.185	0.00993
4.186	0.00709
4.187	0.00338
4.188	-0.00059
4.189	-0.00468
4.190	-0.00780
4.191	-0.00984
4.192	-0.01018
4.193	-0.00905
4.194	-0.00638
4.195	-0.00320
4.196	0.00023
4.197	0.00283
4.198	0.00453
4.199	0.00482
4.200	0.00417
4.201	0.00282
4.202	0.00167
4.203	0.00105
4.204	0.00152
4.205	0.00306
4.206	0.00560
4.207	0.00868
4.208	0.01176
4.209	0.01415
4.210	0.01544
4.211	0.01526
4.212	0.01358
4.213	0.01087
4.214	0.00750
4.215	0.00429
4.216	0.00187
4.217	0.00085
4.218	0.00178
4.219	0.00486
4.220	0.01036
4.221	0.01816
4.222	0.02794
4.223	0.03897
4.224	0.05050
4.225	0.06075
4.226	0.06892
4.227	0.07317
4.228	0.07324
4.229	0.06962
4.230	0.06340
4.231	0.05741
4.232	0.05350
4.233	0.05426
4.234	0.05991
4.235	0.07112
4.236	0.08494
4.237	0.10077
4.238	0.11477
4.239	0.12672
4.240	0.13488
4.241	0.14014
4.242	0.14274
4.243	0.14354
4.244	0.14289
4.245	0.14029
4.246	0.13563
4.247	0.12773
4.248	0.11684
4.249	0.10287
4.250	0.08719
4.251	0.07068
4.252	0.05517
4.253	0.04132
4.254	0.03015
4.255	0.02172
4.256	0.01566
4.257	0.01164
4.258	0.00873
4.259	0.00660
4.260	0.00464
4.261	0.00282
4.262	0.00095
4.263	-0.00042
4.264	-0.00122
4.265	-0.00062
4.266	0.00147
4.267	0.00574
4.268	0.01206
4.269	0.02062
4.270	0.03071
4.271	0.04210
4.272	0.05351
4.273	0.06465
4.274	0.07399
4.275	0.08135
4.276	0.08567
4.277	0.08706
4.278	0.08541
4.279	0.08140
4.280	0.07570
4.281	0.06932
4.282	0.06290
4.283	0.05711
4.284	0.05220
4.285	0.04831
4.286	0.04545
4.287	0.04385
4.288	0.04355
4.289	0.04486
4.290	0.04755
4.291	0.05167
4.292	0.05626
4.293	0.06093
4.294	0.06428
4.295	0.06589
4.296	0.06524
4.297	0.06229
4.298	0.05783
4.299	0.05206
4.300	0.04608
4.301	0.03987
4.302	0.03380
4.303	0.02773
4.304	0.02151
4.305	0.01546
4.306	0.00956
4.307	0.00468
4.308	0.00100
4.309	-0.00083
4.310	-0.00081
4.311	0.00066
4.312	0.00328
4.313	0.00594
4.314	0.00831
4.315	0.00943
4.316	0.00942
4.317	0.00799
4.318	0.00572
4.319	0.00273
4.320	-0.00027
4.321	-0.00313
4.322	-0.00517
4.323	-0.00631
4.324	-0.00623
4.325	-0.00500
4.326	-0.00275
4.327	0.00027
4.328	0.00350
4.329	0.00662
4.330	0.00905
4.331	0.01058
4.332	0.01091
4.333	0.01007
4.334	0.00797
4.335	0.00498
4.336	0.00112
4.337	-0.00292
4.338	-0.00706
4.339	-0.01046
4.340	-0.01303
4.341	-0.01408
4.342	-0.01368
4.343	-0.01164
4.344	-0.00831
4.345	-0.00401
4.346	0.00061
4.347	0.00499
4.348	0.00861
4.349	0.01110
4.350	0.01238
4.351	0.01234
4.352	0.01141
4.353	0.00961
4.354	0.00759
4.355	0.00539
4.356	0.00353
4.357	0.00200
4.358	0.00103
4.359	0.00058
4.360	0.00065
4.361	0.00108
4.362	0.00161
4.363	0.00210
4.364	0.00230
4.365	0.00213
4.366	0.00140
4.367	0.00025
4.368	-0.00136
4.369	-0.00303
4.370	-0.00469
4.371	-0.00603
4.372	-0.00701
4.373	-0.00743
4.374	-0.00729
4.375	-0.00662
4.376	-0.00548
4.377	-0.00414
4.378	-0.00262
4.379	-0.00100
4.380	0.00072
4.381	0.00250
4.382	0.00433
4.383	0.00618
4.384	0.00796
4.385	0.00964
4.386	0.01103
4.387	0.01195
4.388	0.01243
4.389	0.01242
4.390	0.01211
4.391	0.01156
4.392	0.01101
4.393	0.01055
4.394	0.01030
4.395	0.01031
4.396	0.01044
4.397	0.01072
