#Lambda	Flux
12.414	0.00140
12.415	0.00129
12.416	0.00111
12.417	0.00088
12.418	0.00059
12.419	0.00027
12.420	-0.00008
12.421	-0.00045
12.422	-0.00082
12.423	-0.00121
12.424	-0.00165
12.425	-0.00212
12.426	-0.00262
12.427	-0.00312
12.428	-0.00359
12.429	-0.00402
12.430	-0.00438
12.431	-0.00471
12.432	-0.00502
12.433	-0.00531
12.434	-0.00556
12.435	-0.00576
12.436	-0.00589
12.437	-0.00594
12.438	-0.00590
12.439	-0.00577
12.440	-0.00556
12.441	-0.00528
12.442	-0.00493
12.443	-0.00452
12.444	-0.00405
12.445	-0.00353
12.446	-0.00295
12.447	-0.00227
12.448	-0.00152
12.449	-0.00070
12.450	0.00016
12.451	0.00104
12.452	0.00193
12.453	0.00280
12.454	0.00366
12.455	0.00456
12.456	0.00548
12.457	0.00642
12.458	0.00734
12.459	0.00823
12.460	0.00906
12.461	0.00983
12.462	0.01054
12.463	0.01122
12.464	0.01186
12.465	0.01246
12.466	0.01301
12.467	0.01349
12.468	0.01392
12.469	0.01426
12.470	0.01454
12.471	0.01474
12.472	0.01488
12.473	0.01497
12.474	0.01500
12.475	0.01499
12.476	0.01493
12.477	0.01483
12.478	0.01468
12.479	0.01446
12.480	0.01420
12.481	0.01389
12.482	0.01356
12.483	0.01321
12.484	0.01285
12.485	0.01248
12.486	0.01208
12.487	0.01165
12.488	0.01119
12.489	0.01073
12.490	0.01026
12.491	0.00980
12.492	0.00936
12.493	0.00893
12.494	0.00849
12.495	0.00806
12.496	0.00763
12.497	0.00721
12.498	0.00680
12.499	0.00642
12.500	0.00606
12.501	0.00571
12.502	0.00538
12.503	0.00506
12.504	0.00475
12.505	0.00448
12.506	0.00423
12.507	0.00401
12.508	0.00383
12.509	0.00368
12.510	0.00356
12.511	0.00346
12.512	0.00339
12.513	0.00336
12.514	0.00337
12.515	0.00342
12.516	0.00352
12.517	0.00367
12.518	0.00385
12.519	0.00408
12.520	0.00435
12.521	0.00465
12.522	0.00499
12.523	0.00536
12.524	0.00577
12.525	0.00624
12.526	0.00675
12.527	0.00729
12.528	0.00787
12.529	0.00846
12.530	0.00905
12.531	0.00963
12.532	0.01022
12.533	0.01084
12.534	0.01148
12.535	0.01213
12.536	0.01277
12.537	0.01338
12.538	0.01395
12.539	0.01446
12.540	0.01491
12.541	0.01534
12.542	0.01575
12.543	0.01611
12.544	0.01643
12.545	0.01670
12.546	0.01690
12.547	0.01704
12.548	0.01711
12.549	0.01712
12.550	0.01707
12.551	0.01696
12.552	0.01681
12.553	0.01660
12.554	0.01634
12.555	0.01605
12.556	0.01569
12.557	0.01526
12.558	0.01478
12.559	0.01425
12.560	0.01369
12.561	0.01312
12.562	0.01254
12.563	0.01196
12.564	0.01136
12.565	0.01073
12.566	0.01007
12.567	0.00941
12.568	0.00875
12.569	0.00809
12.570	0.00745
12.571	0.00683
12.572	0.00623
12.573	0.00562
12.574	0.00502
12.575	0.00444
12.576	0.00386
12.577	0.00331
12.578	0.00277
12.579	0.00226
12.580	0.00177
12.581	0.00129
12.582	0.00082
12.583	0.00038
12.584	-0.00005
12.585	-0.00045
12.586	-0.00083
12.587	-0.00119
12.588	-0.00153
12.589	-0.00186
12.590	-0.00217
12.591	-0.00245
12.592	-0.00270
12.593	-0.00291
12.594	-0.00308
12.595	-0.00321
12.596	-0.00332
12.597	-0.00339
12.598	-0.00343
12.599	-0.00343
12.600	-0.00338
12.601	-0.00328
12.602	-0.00311
12.603	-0.00288
12.604	-0.00259
12.605	-0.00225
12.606	-0.00185
12.607	-0.00140
12.608	-0.00090
12.609	-0.00035
12.610	0.00024
12.611	0.00089
12.612	0.00160
12.613	0.00238
12.614	0.00321
12.615	0.00408
12.616	0.00496
12.617	0.00585
12.618	0.00673
12.619	0.00761
12.620	0.00853
12.621	0.00948
12.622	0.01043
12.623	0.01139
12.624	0.01231
12.625	0.01320
12.626	0.01403
12.627	0.01480
12.628	0.01556
12.629	0.01629
12.630	0.01698
12.631	0.01763
12.632	0.01823
12.633	0.01876
12.634	0.01921
12.635	0.01959
12.636	0.01990
12.637	0.02014
12.638	0.02033
12.639	0.02045
12.640	0.02054
12.641	0.02058
12.642	0.02058
12.643	0.02054
12.644	0.02043
12.645	0.02026
12.646	0.02005
12.647	0.01981
12.648	0.01955
12.649	0.01930
12.650	0.01905
12.651	0.01882
12.652	0.01857
12.653	0.01831
12.654	0.01804
12.655	0.01778
12.656	0.01751
12.657	0.01726
12.658	0.01703
12.659	0.01681
12.660	0.01663
12.661	0.01646
12.662	0.01629
12.663	0.01613
12.664	0.01595
12.665	0.01576
12.666	0.01553
12.667	0.01529
12.668	0.01505
12.669	0.01481
12.670	0.01456
12.671	0.01427
12.672	0.01394
12.673	0.01355
12.674	0.01309
12.675	0.01255
12.676	0.01196
12.677	0.01131
12.678	0.01061
12.679	0.00986
12.680	0.00905
12.681	0.00819
12.682	0.00728
12.683	0.00630
12.684	0.00523
12.685	0.00409
12.686	0.00289
12.687	0.00166
12.688	0.00041
12.689	-0.00084
12.690	-0.00207
12.691	-0.00329
12.692	-0.00457
12.693	-0.00587
12.694	-0.00719
12.695	-0.00848
12.696	-0.00973
12.697	-0.01092
12.698	-0.01201
12.699	-0.01299
12.700	-0.01394
12.701	-0.01484
12.702	-0.01569
12.703	-0.01645
12.704	-0.01713
12.705	-0.01771
12.706	-0.01816
12.707	-0.01849
12.708	-0.01870
12.709	-0.01880
12.710	-0.01880
12.711	-0.01870
12.712	-0.01852
12.713	-0.01825
12.714	-0.01791
12.715	-0.01749
12.716	-0.01696
12.717	-0.01633
12.718	-0.01560
12.719	-0.01481
12.720	-0.01396
12.721	-0.01308
12.722	-0.01219
12.723	-0.01129
12.724	-0.01033
12.725	-0.00931
12.726	-0.00825
12.727	-0.00717
12.728	-0.00609
12.729	-0.00502
12.730	-0.00400
12.731	-0.00302
12.732	-0.00207
12.733	-0.00112
12.734	-0.00018
12.735	0.00073
12.736	0.00161
12.737	0.00245
12.738	0.00324
12.739	0.00397
12.740	0.00465
12.741	0.00529
12.742	0.00589
12.743	0.00645
12.744	0.00696
12.745	0.00742
12.746	0.00783
12.747	0.00819
12.748	0.00849
12.749	0.00873
12.750	0.00891
12.751	0.00905
12.752	0.00915
12.753	0.00921
12.754	0.00924
12.755	0.00925
12.756	0.00922
12.757	0.00914
12.758	0.00902
12.759	0.00886
12.760	0.00868
12.761	0.00849
12.762	0.00830
12.763	0.00812
12.764	0.00795
12.765	0.00774
12.766	0.00752
12.767	0.00729
12.768	0.00707
12.769	0.00687
12.770	0.00670
12.771	0.00657
12.772	0.00649
12.773	0.00642
12.774	0.00638
12.775	0.00637
12.776	0.00638
12.777	0.00643
12.778	0.00652
12.779	0.00665
12.780	0.00684
12.781	0.00707
12.782	0.00735
12.783	0.00768
12.784	0.00804
12.785	0.00842
12.786	0.00882
12.787	0.00923
12.788	0.00965
12.789	0.01011
12.790	0.01061
12.791	0.01113
12.792	0.01166
12.793	0.01219
12.794	0.01270
12.795	0.01319
12.796	0.01363
12.797	0.01405
12.798	0.01446
12.799	0.01485
12.800	0.01522
12.801	0.01557
12.802	0.01589
12.803	0.01618
12.804	0.01643
12.805	0.01663
12.806	0.01679
12.807	0.01690
12.808	0.01699
12.809	0.01706
12.810	0.01712
12.811	0.01719
12.812	0.01726
12.813	0.01734
12.814	0.01737
12.815	0.01739
12.816	0.01741
12.817	0.01743
12.818	0.01749
12.819	0.01760
12.820	0.01778
12.821	0.01804
12.822	0.01833
12.823	0.01867
12.824	0.01904
12.825	0.01947
12.826	0.01996
12.827	0.02050
12.828	0.02112
12.829	0.02182
12.830	0.02261
12.831	0.02348
12.832	0.02443
12.833	0.02544
12.834	0.02647
12.835	0.02753
12.836	0.02860
12.837	0.02964
12.838	0.03072
12.839	0.03186
12.840	0.03303
12.841	0.03421
12.842	0.03537
12.843	0.03649
12.844	0.03753
12.845	0.03848
12.846	0.03934
12.847	0.04017
12.848	0.04095
12.849	0.04167
12.850	0.04233
12.851	0.04290
12.852	0.04337
12.853	0.04374
12.854	0.04399
12.855	0.04412
12.856	0.04415
12.857	0.04409
12.858	0.04394
12.859	0.04372
12.860	0.04343
12.861	0.04308
12.862	0.04269
12.863	0.04219
12.864	0.04160
12.865	0.04094
12.866	0.04022
12.867	0.03946
12.868	0.03869
12.869	0.03792
12.870	0.03718
12.871	0.03644
12.872	0.03568
12.873	0.03490
12.874	0.03411
12.875	0.03332
12.876	0.03255
12.877	0.03179
12.878	0.03106
12.879	0.03037
12.880	0.02971
12.881	0.02907
12.882	0.02845
12.883	0.02784
12.884	0.02722
12.885	0.02660
12.886	0.02597
12.887	0.02532
12.888	0.02468
12.889	0.02404
12.890	0.02340
12.891	0.02275
12.892	0.02208
12.893	0.02138
12.894	0.02065
12.895	0.01988
12.896	0.01907
12.897	0.01822
12.898	0.01734
12.899	0.01644
12.900	0.01552
12.901	0.01458
12.902	0.01362
12.903	0.01266
12.904	0.01168
12.905	0.01066
12.906	0.00961
12.907	0.00854
12.908	0.00748
12.909	0.00643
12.910	0.00541
12.911	0.00445
12.912	0.00353
12.913	0.00264
12.914	0.00175
12.915	0.00089
12.916	0.00007
12.917	-0.00071
12.918	-0.00142
12.919	-0.00207
12.920	-0.00263
12.921	-0.00311
12.922	-0.00353
12.923	-0.00389
12.924	-0.00419
12.925	-0.00443
12.926	-0.00462
12.927	-0.00476
12.928	-0.00485
12.929	-0.00489
12.930	-0.00485
12.931	-0.00476
12.932	-0.00461
12.933	-0.00442
12.934	-0.00420
12.935	-0.00396
12.936	-0.00371
12.937	-0.00345
12.938	-0.00316
12.939	-0.00284
12.940	-0.00250
12.941	-0.00214
12.942	-0.00176
12.943	-0.00138
12.944	-0.00099
12.945	-0.00061
12.946	-0.00023
12.947	0.00015
12.948	0.00055
12.949	0.00095
12.950	0.00136
12.951	0.00176
12.952	0.00216
12.953	0.00255
12.954	0.00294
12.955	0.00333
12.956	0.00372
12.957	0.00411
12.958	0.00450
12.959	0.00487
12.960	0.00524
12.961	0.00560
12.962	0.00595
12.963	0.00629
12.964	0.00664
12.965	0.00699
12.966	0.00733
12.967	0.00764
12.968	0.00792
12.969	0.00817
12.970	0.00836
12.971	0.00852
12.972	0.00864
12.973	0.00873
12.974	0.00879
12.975	0.00882
12.976	0.00881
12.977	0.00876
12.978	0.00867
12.979	0.00855
12.980	0.00836
12.981	0.00813
12.982	0.00785
12.983	0.00754
12.984	0.00722
12.985	0.00689
12.986	0.00656
12.987	0.00625
12.988	0.00593
12.989	0.00557
12.990	0.00519
12.991	0.00481
12.992	0.00444
12.993	0.00412
12.994	0.00385
12.995	0.00366
12.996	0.00355
12.997	0.00348
12.998	0.00345
12.999	0.00347
13.000	0.00355
13.001	0.00369
13.002	0.00389
13.003	0.00418
13.004	0.00455
13.005	0.00502
13.006	0.00558
13.007	0.00623
13.008	0.00694
13.009	0.00770
13.010	0.00850
13.011	0.00932
13.012	0.01015
13.013	0.01098
13.014	0.01190
13.015	0.01287
13.016	0.01388
13.017	0.01489
13.018	0.01589
13.019	0.01683
13.020	0.01770
13.021	0.01848
13.022	0.01921
13.023	0.01992
13.024	0.02060
13.025	0.02123
13.026	0.02178
13.027	0.02225
13.028	0.02263
13.029	0.02288
13.030	0.02301
13.031	0.02304
13.032	0.02296
13.033	0.02279
13.034	0.02253
13.035	0.02220
13.036	0.02180
13.037	0.02133
13.038	0.02080
13.039	0.02018
13.040	0.01945
13.041	0.01863
13.042	0.01775
13.043	0.01683
13.044	0.01588
13.045	0.01495
13.046	0.01404
13.047	0.01314
13.048	0.01220
13.049	0.01123
13.050	0.01024
13.051	0.00927
13.052	0.00832
13.053	0.00743
13.054	0.00660
13.055	0.00587
13.056	0.00518
13.057	0.00454
13.058	0.00394
13.059	0.00339
13.060	0.00290
13.061	0.00248
13.062	0.00214
13.063	0.00188
13.064	0.00172
13.065	0.00164
13.066	0.00164
13.067	0.00172
13.068	0.00186
13.069	0.00207
13.070	0.00233
13.071	0.00264
13.072	0.00300
13.073	0.00342
13.074	0.00393
13.075	0.00451
13.076	0.00514
13.077	0.00580
13.078	0.00649
13.079	0.00718
13.080	0.00786
13.081	0.00853
13.082	0.00923
13.083	0.00997
13.084	0.01072
13.085	0.01148
13.086	0.01221
13.087	0.01292
13.088	0.01358
13.089	0.01418
13.090	0.01474
13.091	0.01527
13.092	0.01578
13.093	0.01626
13.094	0.01669
13.095	0.01708
13.096	0.01741
13.097	0.01768
13.098	0.01789
13.099	0.01803
13.100	0.01811
13.101	0.01814
13.102	0.01811
13.103	0.01805
13.104	0.01794
13.105	0.01781
13.106	0.01765
13.107	0.01744
13.108	0.01717
13.109	0.01685
13.110	0.01649
13.111	0.01611
13.112	0.01572
13.113	0.01535
13.114	0.01501
13.115	0.01471
13.116	0.01441
13.117	0.01409
13.118	0.01377
13.119	0.01347
13.120	0.01320
13.121	0.01298
13.122	0.01282
13.123	0.01274
13.124	0.01274
13.125	0.01279
13.126	0.01289
13.127	0.01305
13.128	0.01326
13.129	0.01353
13.130	0.01386
13.131	0.01425
13.132	0.01470
13.133	0.01523
13.134	0.01584
13.135	0.01652
13.136	0.01726
13.137	0.01804
13.138	0.01884
13.139	0.01967
13.140	0.02049
13.141	0.02131
13.142	0.02218
13.143	0.02310
13.144	0.02406
13.145	0.02502
13.146	0.02596
13.147	0.02686
13.148	0.02771
13.149	0.02846
13.150	0.02915
13.151	0.02982
13.152	0.03047
13.153	0.03107
13.154	0.03160
13.155	0.03206
13.156	0.03242
13.157	0.03267
13.158	0.03279
13.159	0.03279
13.160	0.03271
13.161	0.03253
13.162	0.03225
13.163	0.03187
13.164	0.03139
13.165	0.03081
13.166	0.03011
13.167	0.02931
13.168	0.02837
13.169	0.02731
13.170	0.02613
13.171	0.02486
13.172	0.02351
13.173	0.02210
13.174	0.02065
13.175	0.01916
13.176	0.01762
13.177	0.01597
13.178	0.01423
13.179	0.01243
13.180	0.01059
13.181	0.00876
13.182	0.00694
13.183	0.00517
13.184	0.00348
13.185	0.00182
13.186	0.00013
13.187	-0.00154
13.188	-0.00319
13.189	-0.00480
13.190	-0.00633
13.191	-0.00778
13.192	-0.00912
13.193	-0.01033
13.194	-0.01145
13.195	-0.01250
13.196	-0.01347
13.197	-0.01435
13.198	-0.01514
13.199	-0.01584
13.200	-0.01645
13.201	-0.01695
13.202	-0.01735
13.203	-0.01763
13.204	-0.01781
13.205	-0.01788
13.206	-0.01788
13.207	-0.01780
13.208	-0.01766
13.209	-0.01747
13.210	-0.01725
13.211	-0.01696
13.212	-0.01659
13.213	-0.01615
13.214	-0.01565
13.215	-0.01511
13.216	-0.01454
13.217	-0.01395
13.218	-0.01338
13.219	-0.01282
13.220	-0.01225
13.221	-0.01165
13.222	-0.01103
13.223	-0.01040
13.224	-0.00977
13.225	-0.00914
13.226	-0.00852
13.227	-0.00793
13.228	-0.00735
13.229	-0.00679
13.230	-0.00624
13.231	-0.00569
13.232	-0.00515
13.233	-0.00463
13.234	-0.00411
13.235	-0.00361
13.236	-0.00311
13.237	-0.00263
13.238	-0.00215
13.239	-0.00168
13.240	-0.00122
13.241	-0.00078
13.242	-0.00034
13.243	0.00008
13.244	0.00048
13.245	0.00087
13.246	0.00125
13.247	0.00162
13.248	0.00197
13.249	0.00232
13.250	0.00264
13.251	0.00295
13.252	0.00323
13.253	0.00349
13.254	0.00371
13.255	0.00391
13.256	0.00409
13.257	0.00425
13.258	0.00438
13.259	0.00449
13.260	0.00457
13.261	0.00462
13.262	0.00465
13.263	0.00464
13.264	0.00460
13.265	0.00453
13.266	0.00443
13.267	0.00430
13.268	0.00415
13.269	0.00399
13.270	0.00380
13.271	0.00361
13.272	0.00340
13.273	0.00317
13.274	0.00292
13.275	0.00266
13.276	0.00237
13.277	0.00208
13.278	0.00178
13.279	0.00147
13.280	0.00116
13.281	0.00085
13.282	0.00054
13.283	0.00022
13.284	-0.00011
13.285	-0.00045
13.286	-0.00079
13.287	-0.00114
13.288	-0.00150
13.289	-0.00187
13.290	-0.00225
13.291	-0.00263
13.292	-0.00302
13.293	-0.00342
13.294	-0.00383
13.295	-0.00425
13.296	-0.00467
13.297	-0.00510
13.298	-0.00554
13.299	-0.00599
13.300	-0.00646
13.301	-0.00694
13.302	-0.00742
13.303	-0.00791
13.304	-0.00840
13.305	-0.00887
13.306	-0.00933
13.307	-0.00978
13.308	-0.01023
13.309	-0.01068
13.310	-0.01113
13.311	-0.01157
13.312	-0.01199
13.313	-0.01239
13.314	-0.01276
13.315	-0.01310
13.316	-0.01340
13.317	-0.01367
13.318	-0.01392
13.319	-0.01414
13.320	-0.01433
13.321	-0.01450
13.322	-0.01464
13.323	-0.01475
13.324	-0.01483
13.325	-0.01487
13.326	-0.01487
13.327	-0.01483
13.328	-0.01476
13.329	-0.01467
13.330	-0.01456
13.331	-0.01444
13.332	-0.01431
13.333	-0.01420
13.334	-0.01408
13.335	-0.01394
13.336	-0.01377
13.337	-0.01360
13.338	-0.01342
13.339	-0.01326
13.340	-0.01312
13.341	-0.01302
13.342	-0.01297
13.343	-0.01297
13.344	-0.01298
13.345	-0.01301
13.346	-0.01307
13.347	-0.01316
13.348	-0.01329
13.349	-0.01346
13.350	-0.01368
13.351	-0.01395
13.352	-0.01428
13.353	-0.01466
13.354	-0.01510
13.355	-0.01557
13.356	-0.01608
13.357	-0.01663
13.358	-0.01720
13.359	-0.01780
13.360	-0.01842
13.361	-0.01907
13.362	-0.01978
13.363	-0.02052
13.364	-0.02129
13.365	-0.02208
13.366	-0.02288
13.367	-0.02366
13.368	-0.02443
13.369	-0.02516
13.370	-0.02589
13.371	-0.02664
13.372	-0.02740
13.373	-0.02815
13.374	-0.02887
13.375	-0.02956
13.376	-0.03020
13.377	-0.03077
13.378	-0.03127
13.379	-0.03171
13.380	-0.03212
13.381	-0.03248
13.382	-0.03280
13.383	-0.03306
13.384	-0.03325
13.385	-0.03336
13.386	-0.03340
13.387	-0.03334
13.388	-0.03320
13.389	-0.03299
13.390	-0.03269
13.391	-0.03233
13.392	-0.03189
13.393	-0.03139
13.394	-0.03082
13.395	-0.03018
13.396	-0.02948
13.397	-0.02869
13.398	-0.02781
13.399	-0.02685
13.400	-0.02582
13.401	-0.02475
13.402	-0.02363
13.403	-0.02249
13.404	-0.02134
13.405	-0.02018
13.406	-0.01898
13.407	-0.01771
13.408	-0.01641
13.409	-0.01507
13.410	-0.01373
13.411	-0.01240
13.412	-0.01111
13.413	-0.00986
13.414	-0.00868
13.415	-0.00752
13.416	-0.00637
13.417	-0.00524
13.418	-0.00414
13.419	-0.00307
13.420	-0.00207
13.421	-0.00112
13.422	-0.00026
13.423	0.00052
13.424	0.00121
13.425	0.00184
13.426	0.00241
13.427	0.00291
13.428	0.00335
13.429	0.00373
13.430	0.00406
13.431	0.00432
13.432	0.00454
13.433	0.00467
13.434	0.00473
13.435	0.00471
13.436	0.00465
13.437	0.00453
13.438	0.00439
13.439	0.00422
13.440	0.00405
13.441	0.00389
13.442	0.00369
13.443	0.00346
13.444	0.00319
13.445	0.00290
13.446	0.00261
13.447	0.00231
13.448	0.00204
13.449	0.00179
13.450	0.00158
13.451	0.00139
13.452	0.00120
13.453	0.00102
13.454	0.00086
13.455	0.00071
13.456	0.00059
13.457	0.00050
13.458	0.00045
13.459	0.00043
13.460	0.00045
13.461	0.00051
13.462	0.00060
13.463	0.00072
13.464	0.00087
13.465	0.00103
13.466	0.00122
13.467	0.00143
13.468	0.00164
13.469	0.00188
13.470	0.00215
13.471	0.00244
13.472	0.00276
13.473	0.00309
13.474	0.00342
13.475	0.00376
13.476	0.00410
13.477	0.00443
13.478	0.00476
13.479	0.00510
13.480	0.00544
13.481	0.00579
13.482	0.00614
13.483	0.00649
13.484	0.00682
13.485	0.00715
13.486	0.00746
13.487	0.00775
13.488	0.00805
13.489	0.00834
13.490	0.00862
13.491	0.00889
13.492	0.00914
13.493	0.00939
13.494	0.00961
13.495	0.00982
13.496	0.01000
13.497	0.01017
13.498	0.01033
13.499	0.01047
13.500	0.01060
13.501	0.01071
13.502	0.01080
13.503	0.01088
13.504	0.01095
13.505	0.01099
13.506	0.01101
13.507	0.01100
13.508	0.01097
13.509	0.01093
13.510	0.01088
13.511	0.01084
13.512	0.01081
13.513	0.01080
13.514	0.01080
13.515	0.01079
13.516	0.01078
13.517	0.01076
13.518	0.01075
13.519	0.01076
13.520	0.01081
13.521	0.01090
13.522	0.01105
13.523	0.01126
13.524	0.01151
13.525	0.01178
13.526	0.01210
13.527	0.01245
13.528	0.01285
13.529	0.01330
13.530	0.01381
13.531	0.01438
13.532	0.01501
13.533	0.01572
13.534	0.01651
13.535	0.01736
13.536	0.01826
13.537	0.01921
13.538	0.02018
13.539	0.02119
13.540	0.02220
13.541	0.02321
13.542	0.02427
13.543	0.02540
13.544	0.02657
13.545	0.02777
13.546	0.02897
13.547	0.03015
13.548	0.03128
13.549	0.03235
13.550	0.03333
13.551	0.03424
13.552	0.03514
13.553	0.03602
13.554	0.03685
13.555	0.03762
13.556	0.03832
13.557	0.03892
13.558	0.03942
13.559	0.03978
13.560	0.04000
13.561	0.04013
13.562	0.04015
13.563	0.04007
13.564	0.03989
13.565	0.03962
13.566	0.03926
13.567	0.03880
13.568	0.03825
13.569	0.03761
13.570	0.03683
13.571	0.03593
13.572	0.03493
13.573	0.03384
13.574	0.03269
13.575	0.03149
13.576	0.03027
13.577	0.02904
13.578	0.02783
13.579	0.02656
13.580	0.02521
13.581	0.02382
13.582	0.02240
13.583	0.02097
13.584	0.01957
13.585	0.01822
13.586	0.01693
13.587	0.01573
13.588	0.01460
13.589	0.01348
13.590	0.01239
13.591	0.01135
13.592	0.01036
13.593	0.00943
13.594	0.00858
13.595	0.00781
13.596	0.00713
13.597	0.00655
13.598	0.00605
13.599	0.00563
13.600	0.00528
13.601	0.00501
13.602	0.00480
13.603	0.00466
13.604	0.00458
13.605	0.00455
13.606	0.00458
13.607	0.00470
13.608	0.00490
13.609	0.00516
13.610	0.00549
13.611	0.00585
13.612	0.00626
13.613	0.00669
13.614	0.00713
13.615	0.00757
13.616	0.00806
13.617	0.00859
13.618	0.00916
13.619	0.00976
13.620	0.01037
13.621	0.01098
13.622	0.01160
13.623	0.01219
13.624	0.01277
13.625	0.01333
13.626	0.01391
13.627	0.01450
13.628	0.01508
13.629	0.01565
13.630	0.01620
13.631	0.01673
13.632	0.01722
13.633	0.01767
13.634	0.01809
13.635	0.01848
13.636	0.01886
13.637	0.01921
13.638	0.01953
13.639	0.01981
13.640	0.02006
13.641	0.02025
13.642	0.02040
13.643	0.02049
13.644	0.02053
13.645	0.02053
13.646	0.02048
13.647	0.02039
13.648	0.02025
13.649	0.02008
13.650	0.01986
13.651	0.01961
13.652	0.01932
13.653	0.01898
13.654	0.01859
13.655	0.01814
13.656	0.01766
13.657	0.01715
13.658	0.01661
13.659	0.01605
13.660	0.01549
13.661	0.01492
13.662	0.01434
13.663	0.01373
13.664	0.01308
13.665	0.01242
13.666	0.01174
13.667	0.01107
13.668	0.01041
13.669	0.00977
13.670	0.00916
