#Lambda	Flux
2.935	-0.00551
2.936	-0.00548
2.937	-0.00195
2.938	0.00319
2.939	0.00699
2.940	0.00841
2.941	0.00815
2.942	0.00803
2.943	0.00938
2.944	0.01232
2.945	0.01540
2.946	0.01703
2.947	0.01695
2.948	0.01595
2.949	0.01461
2.950	0.01293
2.951	0.01048
2.952	0.00810
2.953	0.00738
2.954	0.00985
2.955	0.01495
2.956	0.02021
2.957	0.02307
2.958	0.02253
2.959	0.01937
2.960	0.01497
2.961	0.01053
2.962	0.00710
2.963	0.00545
2.964	0.00540
2.965	0.00575
2.966	0.00552
2.967	0.00482
2.968	0.00483
2.969	0.00631
2.970	0.00858
2.971	0.01050
2.972	0.01153
2.973	0.01214
2.974	0.01239
2.975	0.01138
2.976	0.00913
2.977	0.00728
2.978	0.00768
2.979	0.00998
2.980	0.01237
2.981	0.01390
2.982	0.01517
2.983	0.01679
2.984	0.01839
2.985	0.01934
2.986	0.01874
2.987	0.01496
2.988	0.00710
2.989	-0.00265
2.990	-0.00906
2.991	-0.00796
2.992	-0.00067
2.993	0.00699
2.994	0.00970
2.995	0.00732
2.996	0.00407
2.997	0.00400
2.998	0.00647
2.999	0.00677
3.000	0.00155
3.001	-0.00732
3.002	-0.01416
3.003	-0.01448
3.004	-0.00862
3.005	-0.00066
3.006	0.00505
3.007	0.00690
3.008	0.00600
3.009	0.00446
3.010	0.00297
3.011	0.00104
3.012	-0.00155
3.013	-0.00358
3.014	-0.00352
3.015	-0.00137
3.016	0.00125
3.017	0.00297
3.018	0.00437
3.019	0.00692
3.020	0.01067
3.021	0.01335
3.022	0.01278
3.023	0.00888
3.024	0.00415
3.025	0.00168
3.026	0.00280
3.027	0.00592
3.028	0.00798
3.029	0.00717
3.030	0.00439
3.031	0.00257
3.032	0.00400
3.033	0.00791
3.034	0.01089
3.035	0.01005
3.036	0.00536
3.037	-0.00006
3.038	-0.00246
3.039	-0.00041
3.040	0.00470
3.041	0.00999
3.042	0.01293
3.043	0.01274
3.044	0.01072
3.045	0.00881
3.046	0.00815
3.047	0.00838
3.048	0.00824
3.049	0.00725
3.050	0.00601
3.051	0.00549
3.052	0.00615
3.053	0.00778
3.054	0.00967
3.055	0.01111
3.056	0.01159
3.057	0.01091
3.058	0.00935
3.059	0.00785
3.060	0.00772
3.061	0.00957
3.062	0.01284
3.063	0.01622
3.064	0.01871
3.065	0.02011
3.066	0.02059
3.067	0.01995
3.068	0.01761
3.069	0.01327
3.070	0.00750
3.071	0.00172
3.072	-0.00255
3.073	-0.00438
3.074	-0.00368
3.075	-0.00112
3.076	0.00245
3.077	0.00644
3.078	0.01069
3.079	0.01498
3.080	0.01842
3.081	0.01951
3.082	0.01701
3.083	0.01138
3.084	0.00486
3.085	0.00002
3.086	-0.00200
3.087	-0.00237
3.088	-0.00282
3.089	-0.00412
3.090	-0.00547
3.091	-0.00569
3.092	-0.00427
3.093	-0.00137
3.094	0.00224
3.095	0.00577
3.096	0.00824
3.097	0.00876
3.098	0.00714
3.099	0.00404
3.100	0.00067
3.101	-0.00182
3.102	-0.00304
3.103	-0.00328
3.104	-0.00310
3.105	-0.00287
3.106	-0.00258
3.107	-0.00190
3.108	-0.00065
3.109	0.00124
3.110	0.00360
3.111	0.00627
3.112	0.00931
3.113	0.01275
3.114	0.01628
3.115	0.01908
3.116	0.02019
3.117	0.01929
3.118	0.01721
3.119	0.01505
3.120	0.01335
3.121	0.01231
3.122	0.01167
3.123	0.01138
3.124	0.01124
3.125	0.01063
3.126	0.00909
3.127	0.00708
3.128	0.00627
3.129	0.00875
3.130	0.01498
3.131	0.02289
3.132	0.02877
3.133	0.03024
3.134	0.02790
3.135	0.02458
3.136	0.02245
3.137	0.02165
3.138	0.02107
3.139	0.01967
3.140	0.01728
3.141	0.01416
3.142	0.01082
3.143	0.00759
3.144	0.00454
3.145	0.00151
3.146	-0.00130
3.147	-0.00289
3.148	-0.00197
3.149	0.00198
3.150	0.00794
3.151	0.01406
3.152	0.01876
3.153	0.02125
3.154	0.02151
3.155	0.02027
3.156	0.01858
3.157	0.01736
3.158	0.01708
3.159	0.01749
3.160	0.01783
3.161	0.01739
3.162	0.01578
3.163	0.01286
3.164	0.00889
3.165	0.00461
3.166	0.00098
3.167	-0.00122
3.168	-0.00181
3.169	-0.00113
3.170	0.00039
3.171	0.00239
3.172	0.00469
3.173	0.00698
3.174	0.00863
3.175	0.00925
3.176	0.00943
3.177	0.01038
3.178	0.01292
3.179	0.01642
3.180	0.01890
3.181	0.01885
3.182	0.01668
3.183	0.01422
3.184	0.01303
3.185	0.01308
3.186	0.01341
3.187	0.01349
3.188	0.01356
3.189	0.01406
3.190	0.01449
3.191	0.01364
3.192	0.01117
3.193	0.00822
3.194	0.00665
3.195	0.00731
3.196	0.00938
3.197	0.01114
3.198	0.01168
3.199	0.01124
3.200	0.01094
3.201	0.01135
3.202	0.01263
3.203	0.01446
3.204	0.01610
3.205	0.01662
3.206	0.01540
3.207	0.01291
3.208	0.01077
3.209	0.01048
3.210	0.01220
3.211	0.01477
3.212	0.01676
3.213	0.01763
3.214	0.01789
3.215	0.01824
3.216	0.01894
3.217	0.01977
3.218	0.02049
3.219	0.02128
3.220	0.02248
3.221	0.02400
3.222	0.02541
3.223	0.02605
3.224	0.02556
3.225	0.02416
3.226	0.02234
3.227	0.02050
3.228	0.01892
3.229	0.01783
3.230	0.01760
3.231	0.01850
3.232	0.02020
3.233	0.02206
3.234	0.02357
3.235	0.02469
3.236	0.02575
3.237	0.02668
3.238	0.02713
3.239	0.02647
3.240	0.02452
3.241	0.02184
3.242	0.01953
3.243	0.01861
3.244	0.01959
3.245	0.02205
3.246	0.02460
3.247	0.02580
3.248	0.02507
3.249	0.02299
3.250	0.02103
3.251	0.02011
3.252	0.02028
3.253	0.02071
3.254	0.02103
3.255	0.02158
3.256	0.02281
3.257	0.02501
3.258	0.02828
3.259	0.03242
3.260	0.03676
3.261	0.04031
3.262	0.04202
3.263	0.04122
3.264	0.03798
3.265	0.03287
3.266	0.02672
3.267	0.02049
3.268	0.01537
3.269	0.01273
3.270	0.01306
3.271	0.01567
3.272	0.01925
3.273	0.02295
3.274	0.02643
3.275	0.02967
3.276	0.03230
3.277	0.03341
3.278	0.03204
3.279	0.02818
3.280	0.02287
3.281	0.01746
3.282	0.01289
3.283	0.00935
3.284	0.00667
3.285	0.00539
3.286	0.00615
3.287	0.00954
3.288	0.01463
3.289	0.01974
3.290	0.02303
3.291	0.02373
3.292	0.02256
3.293	0.02096
3.294	0.02023
3.295	0.02069
3.296	0.02201
3.297	0.02344
3.298	0.02473
3.299	0.02590
3.300	0.02676
3.301	0.02668
3.302	0.02504
3.303	0.02193
3.304	0.01850
3.305	0.01648
3.306	0.01688
3.307	0.01913
3.308	0.02133
3.309	0.02178
3.310	0.02038
3.311	0.01847
3.312	0.01724
3.313	0.01675
3.314	0.01598
3.315	0.01379
3.316	0.00989
3.317	0.00511
3.318	0.00085
3.319	-0.00140
3.320	-0.00062
3.321	0.00313
3.322	0.00848
3.323	0.01341
3.324	0.01620
3.325	0.01635
3.326	0.01472
3.327	0.01277
3.328	0.01152
3.329	0.01100
3.330	0.01037
3.331	0.00903
3.332	0.00757
3.333	0.00703
3.334	0.00792
3.335	0.00937
3.336	0.00976
3.337	0.00796
3.338	0.00429
3.339	0.00054
3.340	-0.00084
3.341	0.00105
3.342	0.00521
3.343	0.00946
3.344	0.01227
3.345	0.01328
3.346	0.01320
3.347	0.01311
3.348	0.01351
3.349	0.01427
3.350	0.01520
3.351	0.01671
3.352	0.01910
3.353	0.02215
3.354	0.02485
3.355	0.02589
3.356	0.02438
3.357	0.02041
3.358	0.01507
3.359	0.01006
3.360	0.00672
3.361	0.00542
3.362	0.00552
3.363	0.00599
3.364	0.00604
3.365	0.00535
3.366	0.00404
3.367	0.00251
3.368	0.00117
3.369	0.00032
3.370	0.00036
3.371	0.00181
3.372	0.00468
3.373	0.00816
3.374	0.01090
3.375	0.01199
3.376	0.01176
3.377	0.01183
3.378	0.01382
3.379	0.01800
3.380	0.02345
3.381	0.02871
3.382	0.03244
3.383	0.03378
3.384	0.03231
3.385	0.02790
3.386	0.02122
3.387	0.01393
3.388	0.00828
3.389	0.00616
3.390	0.00822
3.391	0.01334
3.392	0.01913
3.393	0.02317
3.394	0.02452
3.395	0.02355
3.396	0.02141
3.397	0.01926
3.398	0.01759
3.399	0.01646
3.400	0.01532
3.401	0.01395
3.402	0.01235
3.403	0.01079
3.404	0.00955
3.405	0.00896
3.406	0.00942
3.407	0.01124
3.408	0.01436
3.409	0.01813
3.410	0.02146
3.411	0.02340
3.412	0.02363
3.413	0.02265
3.414	0.02178
3.415	0.02236
3.416	0.02496
3.417	0.02906
3.418	0.03349
3.419	0.03672
3.420	0.03712
3.421	0.03341
3.422	0.02564
3.423	0.01536
3.424	0.00559
3.425	-0.00032
3.426	0.00005
3.427	0.00673
3.428	0.01634
3.429	0.02400
3.430	0.02721
3.431	0.02620
3.432	0.02276
3.433	0.01883
3.434	0.01490
3.435	0.01025
3.436	0.00436
3.437	-0.00208
3.438	-0.00799
3.439	-0.01238
3.440	-0.01478
3.441	-0.01551
3.442	-0.01490
3.443	-0.01302
3.444	-0.00996
3.445	-0.00611
3.446	-0.00221
3.447	0.00067
3.448	0.00215
3.449	0.00299
3.450	0.00379
3.451	0.00479
3.452	0.00570
3.453	0.00561
3.454	0.00413
3.455	0.00199
3.456	0.00018
3.457	-0.00058
3.458	-0.00012
3.459	0.00113
3.460	0.00275
3.461	0.00444
3.462	0.00615
3.463	0.00759
3.464	0.00836
3.465	0.00811
3.466	0.00718
3.467	0.00625
3.468	0.00565
3.469	0.00506
3.470	0.00377
3.471	0.00115
3.472	-0.00256
3.473	-0.00566
3.474	-0.00660
3.475	-0.00477
3.476	-0.00079
3.477	0.00339
3.478	0.00555
3.479	0.00507
3.480	0.00301
3.481	0.00098
3.482	0.00033
3.483	0.00147
3.484	0.00322
3.485	0.00422
3.486	0.00384
3.487	0.00221
3.488	0.00016
3.489	-0.00129
3.490	-0.00153
3.491	-0.00061
3.492	0.00106
3.493	0.00283
3.494	0.00399
3.495	0.00428
3.496	0.00419
3.497	0.00453
3.498	0.00602
3.499	0.00893
3.500	0.01263
3.501	0.01583
3.502	0.01774
3.503	0.01826
3.504	0.01788
3.505	0.01756
3.506	0.01808
3.507	0.01947
3.508	0.02155
3.509	0.02413
3.510	0.02703
3.511	0.03006
3.512	0.03268
3.513	0.03408
3.514	0.03355
3.515	0.03074
3.516	0.02601
3.517	0.02026
3.518	0.01437
3.519	0.00912
3.520	0.00505
3.521	0.00247
3.522	0.00158
3.523	0.00240
3.524	0.00461
3.525	0.00754
3.526	0.01010
3.527	0.01143
3.528	0.01138
3.529	0.01041
3.530	0.00919
3.531	0.00834
3.532	0.00798
3.533	0.00755
3.534	0.00682
3.535	0.00593
3.536	0.00547
3.537	0.00626
3.538	0.00838
3.539	0.01121
3.540	0.01383
3.541	0.01527
3.542	0.01545
3.543	0.01498
3.544	0.01460
3.545	0.01480
3.546	0.01548
3.547	0.01575
3.548	0.01492
3.549	0.01292
3.550	0.01016
3.551	0.00748
3.552	0.00569
3.553	0.00486
3.554	0.00458
3.555	0.00424
3.556	0.00319
3.557	0.00133
3.558	-0.00102
3.559	-0.00338
3.560	-0.00524
3.561	-0.00618
3.562	-0.00601
3.563	-0.00479
3.564	-0.00269
3.565	-0.00008
3.566	0.00224
3.567	0.00353
3.568	0.00354
3.569	0.00239
3.570	0.00081
3.571	0.00008
3.572	0.00074
3.573	0.00272
3.574	0.00543
3.575	0.00770
3.576	0.00858
3.577	0.00793
3.578	0.00590
3.579	0.00296
3.580	-0.00043
3.581	-0.00386
3.582	-0.00698
3.583	-0.00948
3.584	-0.01101
3.585	-0.01160
3.586	-0.01147
3.587	-0.01098
3.588	-0.01066
3.589	-0.01083
3.590	-0.01150
3.591	-0.01257
3.592	-0.01384
3.593	-0.01510
3.594	-0.01610
3.595	-0.01676
3.596	-0.01704
3.597	-0.01689
3.598	-0.01644
3.599	-0.01589
3.600	-0.01531
3.601	-0.01469
3.602	-0.01392
3.603	-0.01275
3.604	-0.01105
3.605	-0.00884
3.606	-0.00639
3.607	-0.00427
3.608	-0.00278
3.609	-0.00207
3.610	-0.00216
3.611	-0.00275
3.612	-0.00371
3.613	-0.00484
3.614	-0.00587
3.615	-0.00663
3.616	-0.00667
3.617	-0.00597
3.618	-0.00476
3.619	-0.00369
3.620	-0.00371
3.621	-0.00507
3.622	-0.00756
3.623	-0.01026
3.624	-0.01189
3.625	-0.01189
3.626	-0.01020
3.627	-0.00725
3.628	-0.00372
3.629	0.00021
3.630	0.00453
3.631	0.00928
3.632	0.01391
3.633	0.01734
3.634	0.01878
3.635	0.01764
3.636	0.01428
3.637	0.01008
3.638	0.00626
3.639	0.00392
3.640	0.00353
3.641	0.00439
3.642	0.00564
3.643	0.00644
3.644	0.00612
3.645	0.00474
3.646	0.00282
3.647	0.00099
3.648	-0.00001
3.649	0.00030
3.650	0.00185
3.651	0.00443
3.652	0.00756
3.653	0.01056
3.654	0.01321
3.655	0.01536
3.656	0.01683
3.657	0.01759
3.658	0.01754
3.659	0.01669
3.660	0.01524
3.661	0.01386
3.662	0.01307
3.663	0.01325
3.664	0.01446
3.665	0.01587
3.666	0.01670
3.667	0.01619
3.668	0.01374
3.669	0.00976
3.670	0.00494
3.671	0.00010
3.672	-0.00387
3.673	-0.00641
3.674	-0.00729
3.675	-0.00643
3.676	-0.00421
3.677	-0.00126
3.678	0.00184
3.679	0.00449
3.680	0.00618
3.681	0.00693
3.682	0.00689
3.683	0.00637
3.684	0.00569
3.685	0.00497
3.686	0.00431
3.687	0.00376
3.688	0.00328
3.689	0.00288
3.690	0.00256
3.691	0.00237
3.692	0.00233
3.693	0.00237
3.694	0.00241
3.695	0.00236
3.696	0.00218
3.697	0.00181
3.698	0.00119
3.699	0.00057
3.700	0.00011
3.701	-0.00002
3.702	0.00043
3.703	0.00145
3.704	0.00284
3.705	0.00432
3.706	0.00532
3.707	0.00541
3.708	0.00442
3.709	0.00234
3.710	-0.00020
3.711	-0.00245
3.712	-0.00374
3.713	-0.00335
3.714	-0.00159
3.715	0.00097
3.716	0.00366
3.717	0.00551
3.718	0.00639
3.719	0.00645
3.720	0.00618
3.721	0.00625
3.722	0.00657
3.723	0.00694
3.724	0.00656
3.725	0.00511
3.726	0.00284
3.727	0.00024
3.728	-0.00149
3.729	-0.00197
3.730	-0.00125
3.731	-0.00011
3.732	0.00019
3.733	-0.00080
3.734	-0.00334
3.735	-0.00646
3.736	-0.00907
3.737	-0.01049
3.738	-0.01024
3.739	-0.00880
3.740	-0.00665
3.741	-0.00433
3.742	-0.00226
3.743	-0.00043
3.744	0.00121
3.745	0.00279
3.746	0.00437
3.747	0.00602
3.748	0.00779
3.749	0.00990
3.750	0.01217
3.751	0.01432
3.752	0.01587
3.753	0.01630
3.754	0.01551
3.755	0.01351
3.756	0.01091
3.757	0.00833
3.758	0.00617
3.759	0.00477
3.760	0.00353
3.761	0.00208
3.762	0.00000
3.763	-0.00278
3.764	-0.00566
3.765	-0.00806
3.766	-0.00895
3.767	-0.00801
3.768	-0.00535
3.769	-0.00148
3.770	0.00251
3.771	0.00598
3.772	0.00835
3.773	0.00955
3.774	0.00993
3.775	0.00982
3.776	0.00982
3.777	0.01029
3.778	0.01134
3.779	0.01298
3.780	0.01489
3.781	0.01664
3.782	0.01778
3.783	0.01782
3.784	0.01672
3.785	0.01452
3.786	0.01147
3.787	0.00821
3.788	0.00508
3.789	0.00239
3.790	0.00023
3.791	-0.00155
3.792	-0.00317
3.793	-0.00483
3.794	-0.00660
3.795	-0.00845
3.796	-0.01000
3.797	-0.01083
3.798	-0.01066
3.799	-0.00908
3.800	-0.00622
3.801	-0.00240
3.802	0.00190
3.803	0.00570
3.804	0.00858
3.805	0.01014
3.806	0.01032
3.807	0.00953
3.808	0.00809
3.809	0.00662
3.810	0.00542
3.811	0.00469
3.812	0.00466
3.813	0.00529
3.814	0.00651
3.815	0.00823
3.816	0.00991
3.817	0.01109
3.818	0.01124
3.819	0.00991
3.820	0.00729
3.821	0.00359
3.822	-0.00012
3.823	-0.00295
3.824	-0.00425
3.825	-0.00355
3.826	-0.00126
3.827	0.00225
3.828	0.00594
3.829	0.00910
3.830	0.01130
3.831	0.01214
3.832	0.01164
3.833	0.00998
3.834	0.00749
3.835	0.00463
3.836	0.00168
3.837	-0.00102
3.838	-0.00312
3.839	-0.00459
3.840	-0.00539
3.841	-0.00565
3.842	-0.00552
3.843	-0.00519
3.844	-0.00490
3.845	-0.00469
3.846	-0.00455
3.847	-0.00445
3.848	-0.00424
3.849	-0.00384
3.850	-0.00302
3.851	-0.00179
3.852	-0.00019
3.853	0.00172
3.854	0.00363
3.855	0.00538
3.856	0.00670
3.857	0.00748
3.858	0.00768
3.859	0.00734
3.860	0.00682
3.861	0.00634
3.862	0.00634
3.863	0.00692
3.864	0.00805
3.865	0.00954
3.866	0.01075
3.867	0.01135
3.868	0.01075
3.869	0.00891
3.870	0.00601
3.871	0.00256
3.872	-0.00071
3.873	-0.00341
3.874	-0.00503
3.875	-0.00551
3.876	-0.00493
3.877	-0.00354
3.878	-0.00163
3.879	0.00060
3.880	0.00289
3.881	0.00499
3.882	0.00674
3.883	0.00790
3.884	0.00830
3.885	0.00787
3.886	0.00653
3.887	0.00445
3.888	0.00181
3.889	-0.00106
3.890	-0.00356
3.891	-0.00538
3.892	-0.00606
3.893	-0.00559
3.894	-0.00399
3.895	-0.00175
3.896	0.00068
3.897	0.00301
3.898	0.00484
3.899	0.00605
3.900	0.00653
3.901	0.00621
3.902	0.00521
3.903	0.00366
3.904	0.00197
3.905	0.00058
3.906	-0.00012
3.907	0.00037
3.908	0.00187
3.909	0.00430
3.910	0.00682
3.911	0.00902
3.912	0.01039
3.913	0.01065
3.914	0.00989
3.915	0.00824
3.916	0.00622
3.917	0.00407
3.918	0.00220
3.919	0.00085
3.920	0.00011
3.921	0.00006
3.922	0.00053
3.923	0.00141
3.924	0.00229
3.925	0.00279
3.926	0.00266
3.927	0.00168
3.928	0.00018
3.929	-0.00163
3.930	-0.00276
3.931	-0.00273
3.932	-0.00096
3.933	0.00259
3.934	0.00746
3.935	0.01303
3.936	0.01794
3.937	0.02163
3.938	0.02303
3.939	0.02236
3.940	0.01976
3.941	0.01616
3.942	0.01238
3.943	0.00903
3.944	0.00692
3.945	0.00602
3.946	0.00643
3.947	0.00746
3.948	0.00872
3.949	0.00967
3.950	0.01008
3.951	0.00997
3.952	0.00949
3.953	0.00909
3.954	0.00893
3.955	0.00923
3.956	0.00975
3.957	0.01033
3.958	0.01064
3.959	0.01066
3.960	0.01037
3.961	0.01000
3.962	0.00965
3.963	0.00953
3.964	0.00959
3.965	0.00982
3.966	0.01010
3.967	0.01034
3.968	0.01045
3.969	0.01034
3.970	0.00990
3.971	0.00902
3.972	0.00767
3.973	0.00593
3.974	0.00395
3.975	0.00208
3.976	0.00049
3.977	-0.00056
3.978	-0.00117
3.979	-0.00135
3.980	-0.00130
3.981	-0.00101
3.982	-0.00053
3.983	0.00034
3.984	0.00164
3.985	0.00351
3.986	0.00581
3.987	0.00844
3.988	0.01089
3.989	0.01285
3.990	0.01393
3.991	0.01381
3.992	0.01248
3.993	0.00987
3.994	0.00646
3.995	0.00249
3.996	-0.00125
3.997	-0.00431
3.998	-0.00617
3.999	-0.00657
4.000	-0.00560
4.001	-0.00348
4.002	-0.00086
4.003	0.00193
4.004	0.00419
4.005	0.00590
4.006	0.00696
4.007	0.00770
4.008	0.00824
4.009	0.00882
4.010	0.00946
4.011	0.01017
4.012	0.01065
4.013	0.01088
4.014	0.01078
4.015	0.01043
4.016	0.00986
4.017	0.00918
4.018	0.00845
4.019	0.00772
4.020	0.00697
4.021	0.00626
4.022	0.00567
4.023	0.00541
4.024	0.00555
4.025	0.00617
4.026	0.00710
4.027	0.00820
4.028	0.00905
4.029	0.00951
4.030	0.00921
4.031	0.00823
4.032	0.00660
4.033	0.00462
4.034	0.00251
4.035	0.00056
4.036	-0.00089
4.037	-0.00172
4.038	-0.00169
4.039	-0.00082
4.040	0.00094
4.041	0.00330
4.042	0.00608
4.043	0.00882
4.044	0.01120
4.045	0.01303
4.046	0.01420
4.047	0.01481
4.048	0.01501
4.049	0.01490
4.050	0.01451
4.051	0.01366
4.052	0.01219
4.053	0.00988
4.054	0.00681
4.055	0.00313
4.056	-0.00044
4.057	-0.00338
4.058	-0.00520
4.059	-0.00549
4.060	-0.00434
4.061	-0.00213
4.062	0.00046
4.063	0.00299
4.064	0.00468
4.065	0.00543
4.066	0.00501
4.067	0.00376
4.068	0.00180
4.069	-0.00027
4.070	-0.00219
4.071	-0.00338
4.072	-0.00366
4.073	-0.00289
4.074	-0.00128
4.075	0.00088
4.076	0.00315
4.077	0.00501
4.078	0.00620
4.079	0.00634
4.080	0.00562
4.081	0.00422
4.082	0.00265
4.083	0.00109
4.084	0.00014
4.085	-0.00019
4.086	0.00026
4.087	0.00115
4.088	0.00234
4.089	0.00335
4.090	0.00404
4.091	0.00407
4.092	0.00339
4.093	0.00197
4.094	-0.00014
4.095	-0.00280
4.096	-0.00583
4.097	-0.00884
4.098	-0.01165
4.099	-0.01393
4.100	-0.01570
4.101	-0.01688
4.102	-0.01793
4.103	-0.01904
4.104	-0.02064
4.105	-0.02259
4.106	-0.02448
4.107	-0.02538
4.108	-0.02464
4.109	-0.02130
4.110	-0.01540
4.111	-0.00740
4.112	0.00150
4.113	0.01031
4.114	0.01735
4.115	0.02224
4.116	0.02454
4.117	0.02477
4.118	0.02339
4.119	0.02129
4.120	0.01879
4.121	0.01620
4.122	0.01348
4.123	0.01052
4.124	0.00753
4.125	0.00455
4.126	0.00215
4.127	0.00046
4.128	-0.00013
4.129	0.00022
4.130	0.00150
4.131	0.00323
4.132	0.00528
4.133	0.00714
4.134	0.00876
4.135	0.01003
4.136	0.01088
4.137	0.01130
4.138	0.01121
4.139	0.01059
4.140	0.00927
4.141	0.00736
4.142	0.00483
4.143	0.00216
4.144	-0.00049
4.145	-0.00251
4.146	-0.00376
4.147	-0.00391
4.148	-0.00303
4.149	-0.00111
4.150	0.00133
4.151	0.00411
4.152	0.00662
4.153	0.00867
4.154	0.00996
4.155	0.01058
4.156	0.01054
4.157	0.01022
4.158	0.00978
4.159	0.00958
4.160	0.00964
4.161	0.01006
4.162	0.01054
4.163	0.01104
4.164	0.01133
4.165	0.01139
4.166	0.01111
4.167	0.01071
4.168	0.01026
4.169	0.00987
4.170	0.00954
4.171	0.00927
4.172	0.00887
4.173	0.00818
4.174	0.00702
4.175	0.00533
4.176	0.00333
4.177	0.00117
4.178	-0.00076
4.179	-0.00220
4.180	-0.00281
4.181	-0.00264
4.182	-0.00169
4.183	-0.00013
4.184	0.00191
4.185	0.00412
4.186	0.00635
4.187	0.00843
4.188	0.01022
4.189	0.01167
4.190	0.01276
4.191	0.01354
4.192	0.01408
4.193	0.01457
4.194	0.01518
4.195	0.01608
4.196	0.01734
4.197	0.01860
4.198	0.01965
4.199	0.01959
4.200	0.01819
4.201	0.01487
4.202	0.00998
4.203	0.00348
4.204	-0.00303
4.205	-0.00923
4.206	-0.01351
4.207	-0.01595
4.208	-0.01599
4.209	-0.01483
4.210	-0.01283
4.211	-0.01154
4.212	-0.01116
4.213	-0.01191
4.214	-0.01326
4.215	-0.01421
4.216	-0.01410
4.217	-0.01211
4.218	-0.00857
4.219	-0.00347
4.220	0.00183
4.221	0.00717
4.222	0.01182
4.223	0.01599
4.224	0.01981
4.225	0.02329
4.226	0.02661
4.227	0.02857
4.228	0.02897
4.229	0.02669
4.230	0.02218
4.231	0.01619
4.232	0.00991
4.233	0.00470
4.234	0.00075
4.235	-0.00160
4.236	-0.00352
4.237	-0.00516
4.238	-0.00722
4.239	-0.00923
4.240	-0.01040
4.241	-0.01014
4.242	-0.00751
4.243	-0.00351
4.244	0.00181
4.245	0.00589
4.246	0.00843
4.247	0.00778
4.248	0.00457
4.249	-0.00055
4.250	-0.00624
4.251	-0.01118
4.252	-0.01487
4.253	-0.01689
4.254	-0.01794
4.255	-0.01809
4.256	-0.01806
4.257	-0.01781
4.258	-0.01741
4.259	-0.01679
4.260	-0.01581
4.261	-0.01466
4.262	-0.01339
4.263	-0.01227
4.264	-0.01136
4.265	-0.01054
4.266	-0.00968
4.267	-0.00824
4.268	-0.00614
4.269	-0.00301
4.270	0.00073
4.271	0.00494
4.272	0.00891
4.273	0.01243
4.274	0.01500
4.275	0.01658
4.276	0.01733
4.277	0.01731
4.278	0.01685
4.279	0.01579
4.280	0.01416
4.281	0.01141
4.282	0.00732
4.283	0.00141
4.284	-0.00648
4.285	-0.01604
4.286	-0.02715
4.287	-0.03847
4.288	-0.04950
4.289	-0.05835
4.290	-0.06457
4.291	-0.06684
4.292	-0.06558
4.293	-0.06050
4.294	-0.05330
4.295	-0.04438
4.296	-0.03520
4.297	-0.02594
4.298	-0.01679
4.299	-0.00762
4.300	0.00222
4.301	0.01248
4.302	0.02315
4.303	0.03322
4.304	0.04198
4.305	0.04838
4.306	0.05172
4.307	0.05236
4.308	0.05020
4.309	0.04706
4.310	0.04316
4.311	0.04025
4.312	0.03827
4.313	0.03771
4.314	0.03814
4.315	0.03908
4.316	0.04011
4.317	0.04069
4.318	0.04074
4.319	0.04013
4.320	0.03893
4.321	0.03716
4.322	0.03487
4.323	0.03207
4.324	0.02877
4.325	0.02501
4.326	0.02099
4.327	0.01688
4.328	0.01313
4.329	0.01002
4.330	0.00806
4.331	0.00731
4.332	0.00802
4.333	0.00979
4.334	0.01262
4.335	0.01565
4.336	0.01878
4.337	0.02124
4.338	0.02297
4.339	0.02353
4.340	0.02299
4.341	0.02144
4.342	0.01901
4.343	0.01602
4.344	0.01269
4.345	0.00947
4.346	0.00653
4.347	0.00415
4.348	0.00237
4.349	0.00131
4.350	0.00082
4.351	0.00091
4.352	0.00125
4.353	0.00182
4.354	0.00229
4.355	0.00266
4.356	0.00277
4.357	0.00264
4.358	0.00243
4.359	0.00220
4.360	0.00224
4.361	0.00255
4.362	0.00326
4.363	0.00422
4.364	0.00540
4.365	0.00644
4.366	0.00710
4.367	0.00710
4.368	0.00623
4.369	0.00462
4.370	0.00220
4.371	-0.00055
4.372	-0.00359
4.373	-0.00640
4.374	-0.00893
4.375	-0.01095
4.376	-0.01247
4.377	-0.01349
4.378	-0.01400
4.379	-0.01396
